abbreviation,band,chebl_id,chromosome,description,ensembl_gene,ensembl_trans,entrez_id,gend,gene_number,gene_type,genecards,genes_id,goTermAccession,goTermDefinition,goTermName,gstart,humanProteomeAtlasAB,lastModified,mimAccession,mimDescription,modifiedBy,strand,symbol,tend,tstart,ucsc,uniprot_gname,url,wikigene
,,,17,"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:10867]",ENSG00000070731,ENST00000225276,10610,76586956,10610.1,,,1872,,,,76563710,,2015-06-09T13:58:02Z,,,,,ST6GALNAC2,76586128,76565379,,ST6GALNAC2,http://vmh.uni.lu/_api/genes/1872/?format=pcsv,
,,,1,"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:19343]",ENSG00000184005,ENST00000328299,256435,76634601,256435.1,,,1873,,,,76074719,,2015-06-09T13:58:02Z,,,,,ST6GALNAC3,76634601,76074719,,ST6GALNAC3,http://vmh.uni.lu/_api/genes/1873/?format=pcsv,
,,,9,"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:23364]",ENSG00000160408,ENST00000373146,30815,127905408,30815.1,,,1874,,,,127885321,,2015-06-09T13:58:02Z,,,,,ST6GALNAC6,127899653,127885321,,ST6GALNAC6,http://vmh.uni.lu/_api/genes/1874/?format=pcsv,
,,,1,"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:19342]",ENSG00000117069,ENST00000477717,81849,77065711,81849.1,,,1875,,,,76867441,,2015-06-09T13:58:02Z,,,,,ST6GALNAC5,77065711,76867441,,ST6GALNAC5,http://vmh.uni.lu/_api/genes/1875/?format=pcsv,
,,,12,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10869]",ENSG00000111728,ENST00000396037,6489,22437041,6489.1,,,1876,,,,22063773,,2015-06-09T13:58:02Z,,,,,ST8SIA1,22334714,22193391,,ST8SIA1,http://vmh.uni.lu/_api/genes/1876/?format=pcsv,
,,,18,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:17827]",ENSG00000101638,ENST00000538168,29906,46759257,29906.1,,,1877,,,,46667821,,2015-06-09T13:58:02Z,,,,,ST8SIA5,46756809,46667821,,ST8SIA5,http://vmh.uni.lu/_api/genes/1877/?format=pcsv,
STS,,CHEMBL3559,X,"steroid sulfatase (microsomal), isozyme S [Source:HGNC Symbol;Acc:HGNC:11425]",ENSG00000101846,ENST00000217961,412,7354810,412.1,,,1878,,,,7219456,,2015-07-01T19:32:56Z,,,,,STS,7354810,7219456,,STS,http://vmh.uni.lu/_api/genes/1878/?format=pcsv,
,,CHEMBL5758,5,"succinate dehydrogenase complex, subunit A, flavoprotein (Fp) [Source:HGNC Symbol;Acc:HGNC:10680]",ENSG00000073578,ENST00000264932,6389,256700,6389.1,,,1879,,,,218241,,2015-06-09T13:58:02Z,,,,,SDHA,256700,218241,,SDHA,http://vmh.uni.lu/_api/genes/1879/?format=pcsv,
,,,11,"succinate dehydrogenase complex, subunit D, integral membrane protein [Source:HGNC Symbol;Acc:HGNC:10683]",ENSG00000204370,ENST00000375549,6392,112120013,6392.1,,,1880,,,,112086773,,2015-06-09T13:58:02Z,,,,,SDHD,112095794,112086773,,SDHD,http://vmh.uni.lu/_api/genes/1880/?format=pcsv,
,,,1,"succinate dehydrogenase complex, subunit C, integral membrane protein, 15kDa [Source:HGNC Symbol;Acc:HGNC:10682]",ENSG00000143252,ENST00000367975,6391,161375340,6391.1,,,1881,,,,161314257,,2015-06-09T13:58:02Z,,,,,SDHC,161375340,161314257,,SDHC,http://vmh.uni.lu/_api/genes/1881/?format=pcsv,
,,,1,"succinate dehydrogenase complex, subunit B, iron sulfur (Ip) [Source:HGNC Symbol;Acc:HGNC:10681]",ENSG00000117118,ENST00000375499,6390,17054170,6390.1,,,1882,,,,17018722,,2015-06-09T13:58:02Z,,,,,SDHB,17054170,17018722,,SDHB,http://vmh.uni.lu/_api/genes/1882/?format=pcsv,
,,,12,sulfite oxidase [Source:HGNC Symbol;Acc:HGNC:11460],ENSG00000139531,ENST00000356124,6821,56006641,6821.1,,,1883,,,,55997180,,2015-06-09T13:58:02Z,,,,,SUOX,56005525,55997180,,SUOX,http://vmh.uni.lu/_api/genes/1883/?format=pcsv,
TALDO1,,,11,transaldolase 1 [Source:HGNC Symbol;Acc:HGNC:11559],ENSG00000177156,ENST00000319006,6888,765024,6888.1,,,1884,,,,747329,,2015-07-01T19:32:57Z,,,,,TALDO1,765024,747329,,TALDO1,http://vmh.uni.lu/_api/genes/1884/?format=pcsv,
,,,3,"solute carrier family 6 (neurotransmitter transporter), member 6 [Source:HGNC Symbol;Acc:HGNC:11052]",ENSG00000131389,ENST00000610642,6533,14489349,6533.1,,,1885,,,,14402576,,2015-06-09T13:58:02Z,,,,,SLC6A6,14478901,14402576,,SLC6A6,http://vmh.uni.lu/_api/genes/1885/?format=pcsv,
,,,13,"TDP-glucose 4,6-dehydratase [Source:HGNC Symbol;Acc:HGNC:20324]",ENSG00000088451,ENST00000261296,23483,94596257,23483.1,,,1886,,,,94574051,,2015-06-09T13:58:02Z,,,,,TGDS,94596257,94574051,,TGDS,http://vmh.uni.lu/_api/genes/1886/?format=pcsv,
PCBD1,,,10,pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha [Source:HGNC Symbol;Acc:HGNC:8646],ENSG00000166228,ENST00000299299,5092,70888784,5092.1,,,1887,,,,70882280,,2015-07-01T19:32:57Z,,,,,PCBD1,70888784,70883510,,PCBD1,http://vmh.uni.lu/_api/genes/1887/?format=pcsv,
PCBD1,,,10,pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha [Source:HGNC Symbol;Acc:HGNC:8646],ENSG00000166228,ENST00000299299,5092,70888784,5092.2,,,1888,,,,70882280,,2015-07-01T19:32:57Z,,,,,PCBD1,70888784,70883510,,PCBD1,http://vmh.uni.lu/_api/genes/1888/?format=pcsv,
,,,5,nicotinamide nucleotide transhydrogenase [Source:HGNC Symbol;Acc:HGNC:7863],ENSG00000112992,ENST00000505678,23530,43707405,23530.2,,,1889,,,,43602692,,2015-06-09T13:58:02Z,,,,,NNT,43616063,43602692,,NNT,http://vmh.uni.lu/_api/genes/1889/?format=pcsv,
,,,5,nicotinamide nucleotide transhydrogenase [Source:HGNC Symbol;Acc:HGNC:7863],ENSG00000112992,ENST00000505678,23530,43707405,23530.1,,,1890,,,,43602692,,2015-06-09T13:58:02Z,,,,,NNT,43616063,43602692,,NNT,http://vmh.uni.lu/_api/genes/1890/?format=pcsv,
,,CHEMBL3079,1,"solute carrier family 19 (thiamine transporter), member 2 [Source:HGNC Symbol;Acc:HGNC:10938]",ENSG00000117479,ENST00000236137,10560,169486003,10560.1,,,1891,,,,169463909,,2015-06-09T13:58:02Z,,,,,SLC19A2,169486003,169463909,,SLC19A2,http://vmh.uni.lu/_api/genes/1891/?format=pcsv,
,,,14,thiamine triphosphatase [Source:HGNC Symbol;Acc:HGNC:18987],ENSG00000259431,ENST00000404535,79178,23560271,79178.1,,,1892,,,,23555988,,2015-06-09T13:58:02Z,,,,,THTPA,23559574,23556007,,THTPA,http://vmh.uni.lu/_api/genes/1892/?format=pcsv,
,,,12,serine dehydratase-like [Source:HGNC Symbol;Acc:HGNC:30404],ENSG00000139410,ENST00000403593,113675,113438276,113675.1,,,1893,,,,113422237,,2015-06-09T13:58:02Z,,,,,SDSL,113438276,113422237,,SDSL,http://vmh.uni.lu/_api/genes/1893/?format=pcsv,
,,,10,threonine synthase-like 1 (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:26160],ENSG00000185875,ENST00000524413,79896,25026664,79896.1,,,1894,,,,25016658,,2015-06-09T13:58:02Z,,,,,THNSL1,25026664,25016658,,THNSL1,http://vmh.uni.lu/_api/genes/1894/?format=pcsv,
SLC16A2,,,X,"solute carrier family 16, member 2 (thyroid hormone transporter) [Source:HGNC Symbol;Acc:HGNC:10923]",ENSG00000147100,ENST00000587091,6567,74533917,6567.1,,,1895,,,,74421461,,2015-07-01T19:32:56Z,,,,,SLC16A2,74533917,74421461,,SLC16A2,http://vmh.uni.lu/_api/genes/1895/?format=pcsv,
,,CHEMBL4983,3,transketolase [Source:HGNC Symbol;Acc:HGNC:11834],ENSG00000163931,ENST00000462138,7086,53256052,7086.1,,,1896,,,,53224707,,2015-06-09T13:58:02Z,,,,,TKT,53256031,53224707,,TKT,http://vmh.uni.lu/_api/genes/1896/?format=pcsv,
,,,4,transketolase-like 2 [Source:HGNC Symbol;Acc:HGNC:25313],ENSG00000151005,ENST00000280605,84076,163473746,84076.1,,,1897,,,,163471093,,2015-06-09T13:58:02Z,,,,,TKTL2,163473746,163471093,,TKTL2,http://vmh.uni.lu/_api/genes/1897/?format=pcsv,
,,,X,transketolase-like 1 [Source:HGNC Symbol;Acc:HGNC:11835],ENSG00000007350,ENST00000369915,8277,154330350,8277.1,,,1898,,,,154295671,,2015-06-09T13:58:02Z,,,,,TKTL1,154330350,154295671,,TKTL1,http://vmh.uni.lu/_api/genes/1898/?format=pcsv,
,,,7,thiamin pyrophosphokinase 1 [Source:HGNC Symbol;Acc:HGNC:17358],ENSG00000196511,ENST00000482940,27010,144836395,27010.1,,,1899,,,,144451941,,2015-06-09T13:58:02Z,,,,,TPK1,144738922,144451941,,TPK1,http://vmh.uni.lu/_api/genes/1899/?format=pcsv,
,,CHEMBL3106,22,thymidine phosphorylase [Source:HGNC Symbol;Acc:HGNC:3148],ENSG00000025708,ENST00000395680,1890,50530085,1890.1,,,1900,,,,50525752,,2015-06-09T13:58:02Z,,,,,TYMP,50529999,50525752,,TYMP,http://vmh.uni.lu/_api/genes/1900/?format=pcsv,
,,CHEMBL1952,18,thymidylate synthetase [Source:HGNC Symbol;Acc:HGNC:12441],ENSG00000176890,ENST00000323274,7298,673578,7298.1,,,1901,,,,657604,,2015-06-09T13:58:02Z,,,,,TYMS,673578,657604,,TYMS,http://vmh.uni.lu/_api/genes/1901/?format=pcsv,
,,,X,"trimethyllysine hydroxylase, epsilon [Source:HGNC Symbol;Acc:HGNC:18308]",ENSG00000185973,ENST00000334398,55217,155669944,55217.1,,,1902,,,,155490115,,2015-06-09T13:58:02Z,,,,,TMLHE,155612936,155490115,,TMLHE,http://vmh.uni.lu/_api/genes/1902/?format=pcsv,
,,CHEMBL4880,12,triosephosphate isomerase 1 [Source:HGNC Symbol;Acc:HGNC:12009],ENSG00000111669,ENST00000229270,7167,6870948,7167.1,,,1903,,,,6867119,,2015-06-09T13:58:02Z,,,,,TPI1,6870948,6867119,,TPI1,http://vmh.uni.lu/_api/genes/1903/?format=pcsv,
,,,,,,,,,286016.1,,,1904,,,,,,2015-06-09T13:58:02Z,,,,,TPI1P2,,,,,http://vmh.uni.lu/_api/genes/1904/?format=pcsv,
,,,12,thioredoxin reductase 1 [Source:HGNC Symbol;Acc:HGNC:12437],ENSG00000198431,ENST00000525566,7296,104350305,7296.3,,,1905,,,,104215779,,2015-06-09T13:58:02Z,,,,,TXNRD1,104350283,104215779,,GML,http://vmh.uni.lu/_api/genes/1905/?format=pcsv,
,,,12,thioredoxin reductase 1 [Source:HGNC Symbol;Acc:HGNC:12437],ENSG00000198431,ENST00000525566,7296,104350305,7296.1,,,1906,,,,104215779,,2015-06-09T13:58:02Z,,,,,TXNRD1,104350283,104215779,,GML,http://vmh.uni.lu/_api/genes/1906/?format=pcsv,
,,,12,thioredoxin reductase 1 [Source:HGNC Symbol;Acc:HGNC:12437],ENSG00000198431,ENST00000525566,7296,104350305,7296.4,,,1907,,,,104215779,,2015-06-09T13:58:02Z,,,,,TXNRD1,104350283,104215779,,GML,http://vmh.uni.lu/_api/genes/1907/?format=pcsv,
,,,12,thioredoxin reductase 1 [Source:HGNC Symbol;Acc:HGNC:12437],ENSG00000198431,ENST00000525566,7296,104350305,7296.2,,,1908,,,,104215779,,2015-06-09T13:58:02Z,,,,,TXNRD1,104350283,104215779,,GML,http://vmh.uni.lu/_api/genes/1908/?format=pcsv,
,,,3,thioredoxin reductase 3 [Source:HGNC Symbol;Acc:HGNC:20667],ENSG00000197763,ENST00000519162,114112,126655155,114112.1,,,1909,,,,126571779,,2015-06-09T13:58:02Z,,,,,TXNRD3,126608555,126571779,,TXNRD3NB,http://vmh.uni.lu/_api/genes/1909/?format=pcsv,
,,,22,thioredoxin reductase 2 [Source:HGNC Symbol;Acc:HGNC:18155],ENSG00000184470,ENST00000400518,10587,19941992,10587.1,,,1910,,,,19875517,,2015-06-09T13:58:02Z,,,,,TXNRD2,19932553,19875517,,,http://vmh.uni.lu/_api/genes/1910/?format=pcsv,
,,,22,thioredoxin reductase 2 [Source:HGNC Symbol;Acc:HGNC:18155],ENSG00000184470,ENST00000400518,10587,19941992,10587.3,,,1911,,,,19875517,,2015-06-09T13:58:02Z,,,,,TXNRD2,19932553,19875517,,,http://vmh.uni.lu/_api/genes/1911/?format=pcsv,
,,,22,thioredoxin reductase 2 [Source:HGNC Symbol;Acc:HGNC:18155],ENSG00000184470,ENST00000400518,10587,19941992,10587.2,,,1912,,,,19875517,,2015-06-09T13:58:02Z,,,,,TXNRD2,19932553,19875517,,,http://vmh.uni.lu/_api/genes/1912/?format=pcsv,
,,,11,"ATH1, acid trehalase-like 1 (yeast) [Source:HGNC Symbol;Acc:HGNC:26210]",ENSG00000142102,ENST00000409548,80162,296107,80162.1,,,1913,,,,289135,,2015-06-09T13:58:02Z,,,,,ATHL1,296107,289138,,ATHL1,http://vmh.uni.lu/_api/genes/1913/?format=pcsv,
,,CHEMBL3087,11,trehalase (brush-border membrane glycoprotein) [Source:HGNC Symbol;Acc:HGNC:12266],ENSG00000118094,ENST00000264029,11181,118679690,11181.1,,,1914,,,,118657316,,2015-06-09T13:58:02Z,,,,,TREH,118679673,118657316,,TREH,http://vmh.uni.lu/_api/genes/1914/?format=pcsv,
,,CHEMBL5689,11,tryptophan hydroxylase 1 [Source:HGNC Symbol;Acc:HGNC:12008],ENSG00000129167,ENST00000250018,7166,18042426,7166.1,,,1915,,,,18017564,,2015-06-09T13:58:02Z,,,,,TPH1,18041325,18017564,,TPH1,http://vmh.uni.lu/_api/genes/1915/?format=pcsv,
,,CHEMBL5433,12,tryptophan hydroxylase 2 [Source:HGNC Symbol;Acc:HGNC:20692],ENSG00000139287,ENST00000333850,121278,72186618,121278.1,,,1916,,,,71938846,,2015-06-09T13:58:02Z,,,,,TPH2,72032441,71938846,,TPH2,http://vmh.uni.lu/_api/genes/1916/?format=pcsv,
,,,4,"tryptophan 2,3-dioxygenase [Source:HGNC Symbol;Acc:HGNC:11708]",ENSG00000151790,ENST00000506072,6999,155920406,6999.1,,,1917,,,,155854738,,2015-06-09T13:58:02Z,,,,,TDO2,155910110,155854762,,TDO2,http://vmh.uni.lu/_api/genes/1917/?format=pcsv,
,,,8,"indoleamine 2,3-dioxygenase 2 [Source:HGNC Symbol;Acc:HGNC:27269]",ENSG00000188676,ENST00000389060,169355,40016391,169355.1,,,1918,,,,39934614,,2015-06-09T13:58:02Z,,,,,IDO2,40015605,39949166,,IDO2,http://vmh.uni.lu/_api/genes/1918/?format=pcsv,
,,,11,"solute carrier family 36 (proton/amino acid symporter), member 4 [Source:HGNC Symbol;Acc:HGNC:19660]",ENSG00000180773,ENST00000326402,120103,93197964,120103.1,,,1919,,,,93144171,,2015-06-09T13:58:02Z,,,,,SLC36A4,93197963,93144171,,SLC36A4,http://vmh.uni.lu/_api/genes/1919/?format=pcsv,
TBXAS1,,CHEMBL1835,7,thromboxane A synthase 1 (platelet) [Source:HGNC Symbol;Acc:HGNC:11609],ENSG00000059377,ENST00000425687,6916,140020325,6916.1,,,1920,,,,139777051,,2015-07-01T19:32:56Z,,,,,TBXAS1,140020289,139778248,,TBXAS1,http://vmh.uni.lu/_api/genes/1920/?format=pcsv,
,,CHEMBL1969,11,tyrosine hydroxylase [Source:HGNC Symbol;Acc:HGNC:11782],ENSG00000180176,ENST00000381178,7054,2171877,7054.1,,,1921,,,,2163929,,2015-06-09T13:58:02Z,,,,,TH,2171805,2163929,,TH,http://vmh.uni.lu/_api/genes/1921/?format=pcsv,
,,CHEMBL1969,11,tyrosine hydroxylase [Source:HGNC Symbol;Acc:HGNC:11782],ENSG00000180176,ENST00000381178,7054,2171877,7054.3,,,1922,,,,2163929,,2015-06-09T13:58:02Z,,,,,TH,2171805,2163929,,TH,http://vmh.uni.lu/_api/genes/1922/?format=pcsv,
,,CHEMBL1969,11,tyrosine hydroxylase [Source:HGNC Symbol;Acc:HGNC:11782],ENSG00000180176,ENST00000381178,7054,2171877,7054.2,,,1923,,,,2163929,,2015-06-09T13:58:02Z,,,,,TH,2171805,2163929,,TH,http://vmh.uni.lu/_api/genes/1923/?format=pcsv,
,,,9,tyrosinase-related protein 1 [Source:HGNC Symbol;Acc:HGNC:12450],ENSG00000107165,ENST00000473763,7306,12710290,7306.1,,,1924,,,,12685439,,2015-06-09T13:58:02Z,,,,,TYRP1,12694303,12685439,,TYRP1,http://vmh.uni.lu/_api/genes/1924/?format=pcsv,
,,CHEMBL5843,1,UDP-galactose-4-epimerase [Source:HGNC Symbol;Acc:HGNC:4116],ENSG00000117308,ENST00000374497,2582,23800804,2582.1,,,1925,,,,23795599,,2015-06-09T13:58:02Z,,,,,GALE,23800402,23795600,,GALE,http://vmh.uni.lu/_api/genes/1925/?format=pcsv,
,,CHEMBL5843,1,UDP-galactose-4-epimerase [Source:HGNC Symbol;Acc:HGNC:4116],ENSG00000117308,ENST00000374497,2582,23800804,2582.2,,,1926,,,,23795599,,2015-06-09T13:58:02Z,,,,,GALE,23800402,23795600,,GALE,http://vmh.uni.lu/_api/genes/1926/?format=pcsv,
,,,1,UDP-N-acetylglucosamine pyrophosphorylase 1 [Source:HGNC Symbol;Acc:HGNC:12457],ENSG00000117143,ENST00000367926,6675,162599842,6675.1,,,1927,,,,162561506,,2015-06-09T13:58:02Z,,,,,UAP1,162599837,162561533,,UAP1,http://vmh.uni.lu/_api/genes/1927/?format=pcsv,
,,,9,UDP-N-acetylglucosamine pyrophosphorylase 1 like 1 [Source:HGNC Symbol;Acc:HGNC:28082],ENSG00000197355,ENST00000409858,91373,137084539,91373.1,,,1928,,,,137077501,,2015-06-09T13:58:02Z,,,,,UAP1L1,137084538,137077501,,UAP1L1,http://vmh.uni.lu/_api/genes/1928/?format=pcsv,
,,,13,"ALG5, dolichyl-phosphate beta-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:20266]",ENSG00000120697,ENST00000239891,29880,37000261,29880.1,,,1929,,,,36949775,,2015-06-09T13:58:02Z,,,,,ALG5,36999367,36949830,,ALG5,http://vmh.uni.lu/_api/genes/1929/?format=pcsv,
,,,X,"solute carrier family 35 (UDP-galactose transporter), member A2 [Source:HGNC Symbol;Acc:HGNC:11022]",ENSG00000102100,ENST00000247138,7355,48911958,7355.1,,,1930,,,,48903182,,2015-06-09T13:58:02Z,,,,,SLC35A2,48911640,48903182,,SLC35A2,http://vmh.uni.lu/_api/genes/1930/?format=pcsv,
,,,4,UDP-glucose 6-dehydrogenase [Source:HGNC Symbol;Acc:HGNC:12525],ENSG00000109814,ENST00000316423,7358,39528311,7358.1,,,1931,,,,39498755,,2015-06-09T13:58:02Z,,,,,UGDH,39527618,39498755,,UGDH,http://vmh.uni.lu/_api/genes/1931/?format=pcsv,
,,,1,"solute carrier family 35 (UDP-GlcA/UDP-GalNAc transporter), member D1 [Source:HGNC Symbol;Acc:HGNC:20800]",ENSG00000116704,ENST00000235345,23169,67054099,23169.1,,,1932,,,,66999332,,2015-06-09T13:58:02Z,,,,,SLC35D1,67054099,66999332,,SLC35D1,http://vmh.uni.lu/_api/genes/1932/?format=pcsv,
,,,1,"solute carrier family 35 (UDP-N-acetylglucosamine (UDP-GlcNAc) transporter), member A3 [Source:HGNC Symbol;Acc:HGNC:11023]",ENSG00000117620,ENST00000370155,23443,100026979,23443.1,,,1933,,,,99969789,,2015-06-09T13:58:02Z,,,,,SLC35A3,100023453,99969789,,SLC35A3,http://vmh.uni.lu/_api/genes/1933/?format=pcsv,
,,,7,"solute carrier family 35 (UDP-xylose/UDP-N-acetylglucosamine transporter), member B4 [Source:HGNC Symbol;Acc:HGNC:20584]",ENSG00000205060,ENST00000378509,84912,134317051,84912.1,,,1934,,,,134289332,,2015-06-09T13:58:02Z,,,,,SLC35B4,134317051,134289332,,SLC35B4,http://vmh.uni.lu/_api/genes/1934/?format=pcsv,
,,,9,"solute carrier family 35 (UDP-GlcNAc/UDP-glucose transporter), member D2 [Source:HGNC Symbol;Acc:HGNC:20799]",ENSG00000130958,ENST00000253270,11046,96383710,11046.1,,,1935,,,,96320706,,2015-06-09T13:58:02Z,,,,,SLC35D2,96383697,96320706,,SLC35D2,http://vmh.uni.lu/_api/genes/1935/?format=pcsv,
,,,2,UDP-glucuronate decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:17729],ENSG00000115652,ENST00000283148,80146,106194339,80146.1,,,1936,,,,106093303,,2015-06-09T13:58:02Z,,,,,UXS1,106194339,106093303,,UXS1,http://vmh.uni.lu/_api/genes/1936/?format=pcsv,
,,CHEMBL3691,8,ectonucleotide pyrophosphatase/phosphodiesterase 2 [Source:HGNC Symbol;Acc:HGNC:3357],ENSG00000136960,ENST00000259486,5168,119673453,5168.1,,,1937,,,,119557086,,2015-06-09T13:58:02Z,,,,,ENPP2,119638830,119557086,,ENPP2,http://vmh.uni.lu/_api/genes/1937/?format=pcsv,
,,,12,"lactalbumin, alpha- [Source:HGNC Symbol;Acc:HGNC:6480]",ENSG00000167531,ENST00000301046,3906,48570066,3906.1,,,1938,,,,48567684,,2015-06-09T13:58:02Z,,,,,LALBA,48570046,48567684,,LALBA,http://vmh.uni.lu/_api/genes/1938/?format=pcsv,
,,CHEMBL2063,9,UDP-glucose ceramide glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:12524],ENSG00000148154,ENST00000374279,7357,111935369,7357.1,,,1939,,,,111896766,,2015-06-09T13:58:02Z,,,,,UGCG,111935369,111896766,,UGCG,http://vmh.uni.lu/_api/genes/1939/?format=pcsv,
,,CHEMBL1743318,2,"UDP glucuronosyltransferase 1 family, polypeptide A1 [Source:HGNC Symbol;Acc:HGNC:12530]",ENSG00000242366,ENST00000373450,54576,233773310,54576.1,,,1940,,,,233617645,,2015-06-09T13:58:02Z,,,,,UGT1A1,233773310,233617645,,UGT1A8,http://vmh.uni.lu/_api/genes/1940/?format=pcsv,
,,CHEMBL1743320,2,"UDP glucuronosyltransferase 1 family, polypeptide A10 [Source:HGNC Symbol;Acc:HGNC:12531]",ENSG00000242515,ENST00000344644,54575,233773305,54575.1,,,1941,,,,233636454,,2015-06-09T13:58:02Z,,,,,UGT1A10,233773305,233636454,,UGT1A10,http://vmh.uni.lu/_api/genes/1941/?format=pcsv,
,,CHEMBL1743316,2,"UDP glucuronosyltransferase 1 family, polypeptide A6 [Source:HGNC Symbol;Acc:HGNC:12538]",ENSG00000167165,ENST00000373424,54578,233773300,54578.1,,,1942,,,,233691607,,2015-06-09T13:58:02Z,,,,,UGT1A6,233772668,233691607,,UGT1A6,http://vmh.uni.lu/_api/genes/1942/?format=pcsv,
,,,2,"UDP glucuronosyltransferase 1 family, polypeptide A5 [Source:HGNC Symbol;Acc:HGNC:12537]",ENSG00000240224,ENST00000373414,54579,233773299,54579.1,,,1943,,,,233712992,,2015-06-09T13:58:02Z,,,,,UGT1A5,233773299,233712992,,UGT1A5,http://vmh.uni.lu/_api/genes/1943/?format=pcsv,
,,CHEMBL1743319,2,"UDP glucuronosyltransferase 1 family, polypeptide A9 [Source:HGNC Symbol;Acc:HGNC:12541]",ENSG00000241119,ENST00000354728,54600,233773300,54600.1,,,1944,,,,233671853,,2015-06-09T13:58:02Z,,,,,UGT1A9,233773300,233671853,,UGT1A9,http://vmh.uni.lu/_api/genes/1944/?format=pcsv,
UGT1A1,,CHEMBL1287617,2,"UDP glucuronosyltransferase 1 family, polypeptide A8 [Source:HGNC Symbol;Acc:HGNC:12540]",ENSG00000241635,ENST00000305208,54658,233773299,54658.1,,,1945,,,,233760248,,2015-07-01T19:32:57Z,,,,,UGT1A8,233773299,233760248,,UGT1A1,http://vmh.uni.lu/_api/genes/1945/?format=pcsv,
,,,2,"UDP glucuronosyltransferase 1 family, polypeptide A3 [Source:HGNC Symbol;Acc:HGNC:12535]",ENSG00000243135,ENST00000482026,54659,233773299,54659.1,,,1946,,,,233729108,,2015-06-09T13:58:02Z,,,,,UGT1A3,233773299,233729108,,UGT1A3,http://vmh.uni.lu/_api/genes/1946/?format=pcsv,
,,CHEMBL1743317,2,"UDP glucuronosyltransferase 1 family, polypeptide A7 [Source:HGNC Symbol;Acc:HGNC:12539]",ENSG00000244122,ENST00000373426,54577,233773299,54577.1,,,1947,,,,233681938,,2015-06-09T13:58:02Z,,,,,UGT1A7,233773299,233681938,,UGT1A7,http://vmh.uni.lu/_api/genes/1947/?format=pcsv,
,,CHEMBL3619,2,"UDP glucuronosyltransferase 1 family, polypeptide A4 [Source:HGNC Symbol;Acc:HGNC:12536]",ENSG00000244474,ENST00000373409,54657,233773299,54657.1,,,1948,,,,233718778,,2015-06-09T13:58:02Z,,,,,UGT1A4,233773299,233718778,,UGT1A4,http://vmh.uni.lu/_api/genes/1948/?format=pcsv,
,,,4,"UDP glucuronosyltransferase 2 family, polypeptide B7 [Source:HGNC Symbol;Acc:HGNC:12554]",ENSG00000171234,ENST00000502942,7364,69112987,7364.1,,,1949,,,,69051363,,2015-06-09T13:58:02Z,,,,,UGT2B7,69108227,69051363,,UGT2B7,http://vmh.uni.lu/_api/genes/1949/?format=pcsv,
,,CHEMBL6189,4,"UDP glucuronosyltransferase 2 family, polypeptide B28 [Source:HGNC Symbol;Acc:HGNC:13479]",ENSG00000135226,ENST00000335568,54490,69423402,54490.1,,,1950,,,,69280487,,2015-06-09T13:58:02Z,,,,,UGT2B28,69295050,69280499,,UGT2B28,http://vmh.uni.lu/_api/genes/1950/?format=pcsv,
,,CHEMBL4978,4,"UDP glucuronosyltransferase 2 family, polypeptide B17 [Source:HGNC Symbol;Acc:HGNC:12547]",ENSG00000197888,ENST00000317746,7367,68568527,7367.1,,,1951,,,,68537184,,2015-06-09T13:58:02Z,,,,,UGT2B17,68568527,68537184,,UGT2B17,http://vmh.uni.lu/_api/genes/1951/?format=pcsv,
,,,4,"UDP glucuronosyltransferase 2 family, polypeptide B11 [Source:HGNC Symbol;Acc:HGNC:12545]",ENSG00000213759,ENST00000446444,10720,69214731,10720.1,,,1952,,,,69004618,,2015-06-09T13:58:02Z,,,,,UGT2B11,69214731,69199951,,UGT2B11,http://vmh.uni.lu/_api/genes/1952/?format=pcsv,
,,,4,"UDP glucuronosyltransferase 2 family, polypeptide B4 [Source:HGNC Symbol;Acc:HGNC:12553]",ENSG00000156096,ENST00000512583,7363,69526014,7363.1,,,1953,,,,69480165,,2015-06-09T13:58:02Z,,,,,UGT2B4,69495861,69480165,,UGT2B4,http://vmh.uni.lu/_api/genes/1953/?format=pcsv,
